id,name,host_id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,y
7749,FF111 Shinjuku 10 min walking | Kitashinjuku 219,224267449,Shinjuku Ku,35.69829,139.69696000000002,Entire home/apt,1,66,2020-04-06,1.92,24,50577
7750,Near Asakusa/furnished dormitory for woman/家具付き/F,146420222,Katsushika Ku,35.7551,139.87453,Shared room,30,0,,,324,1269
7751,Shinjuku Simple Private Double Bed Room/Free WiFi,210478015,Shinjuku Ku,35.70365,139.69699,Entire home/apt,1,6,2020-03-13,2.22,80,3227
7752,BY302!NEW OPEN!池袋で買い物･遊びに便利♪Wi-Fi,292096229,Toshima Ku,35.72634,139.70276,Entire home/apt,1,16,2020-04-01,2.25,0,29949
7753,"【浅草寺,天空树步行10分钟】地铁步行1分钟/阳台可看天空树/成田羽田机场直达(Q302)",176014678,Sumida Ku,35.706590000000006,139.80281000000002,Entire home/apt,1,0,,,0,299999
7754,BC for men only [Business class cabin],145655236,Chuo Ku,35.69323,139.78262,Private room,1,0,,,0,3888
7755,Cozy apartment in Ikebukuro Area #4,206795432,Toshima Ku,35.7221,139.71273,Entire home/apt,1,19,2020-03-10,1.76,95,7861
7756,[ Hakubun So ✒️]    3 floors 200㎡ spacious,339768828,Taito Ku,35.70198,139.7799,Private room,1,6,2019-10-21,0.47,269,27911
7757,#N1:202  Higashi-Shinjuku & Nice-Very Accessible,217188815,Shinjuku Ku,35.70127,139.70691000000002,Entire home/apt,1,22,2019-12-22,1.13,0,15007
7758,IMPRES STAYT#5B 大人数家族向/最大4名/70m2/羽田空港8分/品川8分/横浜10分,269684336,Ota Ku,35.556909999999995,139.72798999999998,Entire home/apt,2,0,,,56,19920
7759,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩5分個室で専用ﾄｲﾚとｼｬﾜｰﾙｰﾑ付き#3,225657211,Bunkyo Ku,35.7345,139.75161,Private room,14,5,2020-01-05,0.37,63,9013
7760,JROtsuka3min#Ikebukuro3min by tram#FreeWifi&Max4,252450946,Toshima Ku,35.73272,139.72816,Entire home/apt,1,1,2020-03-07,0.57,180,12019
7761,4F15【Men only】5 min to Ueno sta./ capsule hotel,188123234,Taito Ku,35.71334,139.7805,Hotel room,1,3,2020-01-05,0.43,286,49844
7762,Private room/heart of Tokyo/Ikebukuro 5mins/B113,137039498,Toshima Ku,35.73388,139.70692,Hotel room,1,2,2019-07-14,0.21,104,4680
7763,上野浅草 日光 205号室,58784824,Arakawa Ku,35.72981,139.80191000000002,Private room,1,1,2019-07-27,0.11,2,5475
7764,Newly built Soleil Kojiya location to AirportMK128,288016704,Ota Ku,35.553740000000005,139.72814,Entire home/apt,1,15,2020-04-10,2.85,359,6555
7765,【ดีจังเผฮ้า】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.お寺の中のｹﾞｽﾄﾊｳｽ,324769049,Taito Ku,35.71989,139.76742,Private room,1,0,,,94,10182
7766,"Max9ppl,Near Shinjuku st,Perfect Location!",315476648,Nakano Ku,35.69463,139.67738,Entire home/apt,1,9,2019-12-18,1.07,0,49924
7767,Shinjuku Simple Private Double Bed Room/Free WiFi,312861486,Shinjuku Ku,35.70382,139.69746,Entire home/apt,1,3,2020-03-21,0.98,110,2980
7768,Ikebukuro 15min! SunshineCity&Pokemon Center 5min!,312991807,Toshima Ku,35.73056,139.72387,Entire home/apt,1,2,2019-04-17,0.16,363,9930
7769,★New★Near Ueno/JR walk 4 min/Great location!,205906665,Taito Ku,35.7072,139.77201000000002,Entire home/apt,2,28,2020-02-23,2.76,364,7922
7770,BookTeaBed GINZA HONDANA STYLE8,117742682,Chuo Ku,35.667359999999995,139.76012,Hotel room,1,2,2019-04-12,0.15,89,3452
7771,CITAN Hostel Deluxe Twin beds room,51875242,Chuo Ku,35.69084,139.78251,Private room,1,1,2018-08-14,0.05,155,10993
7772,YADOYA Umonotoan Traditional house in Asakusa,150672186,Taito Ku,35.72101,139.80305,Entire home/apt,1,10,2020-03-15,2.86,270,22115
7773,"NN22-2 Bedrooms 5 Mins frm St, Asakusa, Akihabara",51517847,Taito Ku,35.70421,139.78536,Entire home/apt,1,13,2020-01-20,1.37,259,13440
7774,Lucent Court池袋西口八分301,220351154,Toshima Ku,35.73754,139.70955,Entire home/apt,1,2,2020-02-12,0.48,91,11952
7775,RUMa INN Rokugoudote ☆Free Wifi,223093998,Ota Ku,35.54218,139.70713,Private room,1,0,,,247,3967
7776,"Near Skytree Akihabara, direct airport access,2LDK",208598386,Sumida Ku,35.72684,139.82365,Entire home/apt,2,4,2020-03-22,1.02,90,13846
7777,702▶6Beds/Shinjuku/Free wifi/long stay discount,314600554,Shinjuku Ku,35.69259,139.72259,Entire home/apt,2,13,2020-03-19,1.21,219,20244
7778,Fully renovated Zen House.7min from Ikebukuro.,50264232,Toshima Ku,35.719809999999995,139.72215,Entire home/apt,1,165,2020-03-25,4.38,61,32276
7779,Sunshine Tower 303 东京塔高级公寓,9842276,Minato Ku,35.65338,139.74677,Entire home/apt,1,6,2020-02-26,1.37,157,14830
7780,15mins to Shinjuku/Ikebukuro/Ginza/Tokyo! 3ppl,261336555,Shinjuku Ku,35.69356,139.73531,Entire home/apt,1,3,2020-02-11,0.92,313,80364
7781,Renovation in April 2019!Metro 1min! Asakusa!,39142698,Taito Ku,35.70454,139.79273,Entire home/apt,1,93,2020-04-02,7.64,93,21003
7782,NOA202 NEW!5mins to sta/With Wi-Fi/Shinjuku area,261649945,Nakano Ku,35.7196,139.67368000000002,Entire home/apt,1,13,2020-02-26,2.34,268,49961
7783,Akibahara204·SkyTree/Asakusa/Ueno/AIRPORT,93569984,Taito Ku,35.702940000000005,139.78139,Private room,1,0,,,102,2151
7784,★Free WiFi★ 2-bed for 3 people#704,226640813,Chuo Ku,35.67177,139.77468000000002,Entire home/apt,1,5,2020-01-12,0.75,365,100021
7785,"M11 Near Tokyo Stn, Morishita 1min",198744417,Koto Ku,35.68766,139.7987,Entire home/apt,1,6,2019-10-12,0.5,364,11971
7786,3min walk to Sta! 4min to Shinjuku! cozy room#33,240100147,Setagaya Ku,35.67081,139.66962,Entire home/apt,2,41,2019-11-29,2.34,116,7451
7787,New[恵の宿]新築旅館/浅草寺徒歩7分/ﾃﾗｽでｽｶｲﾂﾘ-眺望/一棟貸/最大13名/全室wifi,195509368,Taito Ku,35.71963,139.79931000000002,Private room,1,0,,,166,35042
7788,SHIMOKITAZAWA area/1 mins from sta/Easy to Shibuya,33088758,Setagaya Ku,35.66298,139.66138999999998,Entire home/apt,2,12,2020-02-17,1.81,273,25043
7789,Shinjuku  Kabukicho  luxury condo top floor room,331853161,Shinjuku Ku,35.69801,139.7045,Entire home/apt,1,22,2020-03-13,1.82,87,14518
7790,Mixed Dormitory♪Near Ginza/Tokyo/Tsukiji♪_TP5,340125585,Chuo Ku,35.673390000000005,139.77471,Hotel room,1,36,2020-03-15,2.03,124,4885
7791,【#503】2 mins walk from Meguro St. Free WiFi☆#29,70755252,Shinagawa Ku,35.63559,139.71656000000002,Entire home/apt,1,2,2020-02-29,0.94,179,13982
7792,山手線大塚駅徒歩3分､池袋電車で3分､新宿電車で10分!すごく便利!,70669885,Toshima Ku,35.731120000000004,139.72617,Entire home/apt,1,54,2020-04-27,2.01,56,3090
7793,Skytree New-Decorated room/Airport Directly II-204,291201242,Sumida Ku,35.70647,139.81396,Entire home/apt,3,6,2020-03-17,1.11,0,11860
7794,"Opening Campaign! Cozy Mixed Dorm, Free Wi-Fi",330330115,Minato Ku,35.67248,139.73901,Shared room,1,0,,,0,3555
7795,伊伊HOUSE西新宿-4:新宿中央公園そば､独立房间･独立沐浴 卫生间(4号室)2F,60897519,Shinjuku Ku,35.68667,139.68873,Private room,2,14,2020-03-09,2.04,123,6473
7796,Asakusa Kuramae Free Wi-Fi!NewOpen Family Room#3,163661646,Taito Ku,35.701809999999995,139.78887,Private room,1,0,,,123,13950
7797,3mins Sta in Shinjuku Area Free wifi 4ppl 201,58103809,Shinjuku Ku,35.69965,139.69485,Entire home/apt,2,1,2020-03-22,0.79,164,50706
7798,【4/30までｵｰﾌﾟﾆﾝｸﾞｾｰﾙ50%OFF】Pebliss寛 南千住駅徒歩10分 上野駅約5分,195367617,Arakawa Ku,35.7289,139.80159,Entire home/apt,1,0,,,25,22067
7799,Near Nakano Shinbashi Station / bunk bed /2p,340144167,Nakano Ku,35.68905,139.67616999999998,Private room,1,20,2020-02-25,2.33,118,5052
7800,NEAR ASAKUSA! TOKYO DISNEYLAND! 4MIN TO STA! 8PP!,145791504,Katsushika Ku,35.766870000000004,139.87429,Entire home/apt,1,21,2020-03-01,2.35,0,19030
7801,★Free Wi-Fi★ 5min walking to TSUKIJI station 4-1t,226640813,Chuo Ku,35.66866,139.77903999999998,Entire home/apt,1,2,2019-05-26,0.17,364,100011
7802,★Free Wi-Fi★ Close to GINZA 4-1h,16406686,Chuo Ku,35.671490000000006,139.77232,Entire home/apt,1,41,2020-02-25,3.61,365,100004
7803,★STYLISH MODERN DESIGN ROOM2★NEARBY SKYTREE,339288076,Katsushika Ku,35.74904,139.86652,Private room,1,0,,,326,80018
7804,New Open! Asakusa/Shibuya/Ginza/Akihabara close.,244663327,Taito Ku,35.71155,139.79246,Entire home/apt,1,0,,,126,16022
7805,Easy access from Narita Air! Close to Ueno&Nippori,290060837,Taito Ku,35.723279999999995,139.77701000000002,Entire home/apt,2,98,2020-03-18,2.8,147,3792
7806,Near Shibuya Fun & Hip Area! 4ppl TSG8,37983776,Setagaya Ku,35.6389,139.66933999999998,Entire home/apt,1,0,,,18,60052
7807,♪NEW♪Top floor♪Roppongi  Classy House♪1min to Sta,9848132,Minato Ku,35.65553,139.73693,Entire home/apt,1,29,2019-12-22,2.18,63,49922
7808,6min from Nishinippori by walk! 1LDK for 3 ppl H07,32575084,Arakawa Ku,35.73267,139.76351,Entire home/apt,2,5,2019-11-25,0.38,163,6936
7809,Beautiful Hidden House【和心】 in Asakusa 55㎡,241361985,Taito Ku,35.72161,139.7995,Entire home/apt,2,53,2020-03-21,3.29,334,13442
7810,30%OFF BC 上野区域/JR山手线新宿池袋东京直达/最近车站步行3分钟/最多9人/精心装修,110723616,Taito Ku,35.70475,139.77778999999998,Entire home/apt,2,1,2020-04-06,1.0,342,23535
7811,Stylish Industrial Designed Room!ﾌﾟﾗｲﾍﾞｰﾄ&ﾃﾞｻﾞｲﾅｰｽﾞﾊｳｽ,229335205,Meguro Ku,35.6247,139.69723,Entire home/apt,1,0,,,356,11978
7812,"Fully Renovated. Direct to Shinjuku,Shibuya",42876350,Koto Ku,35.68282,139.81544,Entire home/apt,1,6,2020-03-30,1.64,132,13477
7813,Nishi-Ogikubo 1BR Box (SSH1BRBox) 5F,232851095,Suginami Ku,35.703990000000005,139.59775,Entire home/apt,6,13,2019-11-04,0.26,223,13060
7814,H152【Reduction in Price】Shinjuk 7min /Max20/10Bed,205594720,Shibuya Ku,35.68461,139.69803000000002,Entire home/apt,1,2,2020-02-24,0.76,170,40044
7815,SHINJUKU ★ Cozy House in Honmachi ★ SHIBUYA,230897027,Shibuya Ku,35.68718,139.67982,Entire home/apt,30,34,2019-07-22,1.17,231,12271
7816,"A cozy space! Twin Room for Female Only with Wi-Fi (Private Shower, Toilet)",277478303,Taito Ku,35.699690000000004,139.78189,Private room,1,3,2019-02-19,0.14,204,11359
7817,BookTeaBed GINZA HONDANA STYLE3,117742682,Chuo Ku,35.667359999999995,139.76012,Hotel room,1,0,,,89,3530
7818,Double balcony  peaceful area Shinjuku / Free WiFi,96361779,Shinjuku Ku,35.70199,139.70484,Entire home/apt,1,81,2020-03-03,3.41,78,12476
7819,1DK JR亀戸(錦糸町1分/両国4分/秋葉原8分/東京駅押上浅草迪士尼台場上野新宿成田羽田超便利,27484181,Koto Ku,35.69423,139.82836,Entire home/apt,2,3,2019-11-18,0.45,306,8992
7820,NOMURA sharehouse,246127193,Taito Ku,35.72707,139.79462,Shared room,4,17,2019-05-05,0.6,357,5014
7821,Condo 201 (Fully Renovated Flat in Central Tokyo),228962093,Minato Ku,35.65892,139.75449,Entire home/apt,30,66,2018-08-15,1.15,179,16022
7822,402 2br tokyo★metro nearby★ueno & asakusa,23595333,Taito Ku,35.71017,139.7853,Entire home/apt,4,13,2020-03-26,3.22,146,13726
7823,Twin bed ! Easy to shinjuku! beside YoyogiPark  10,178319983,Shibuya Ku,35.67845,139.6857,Entire home/apt,1,123,2020-02-25,2.67,0,10106
7824,夢から始まった場所-I,315977873,Toshima Ku,35.73539,139.73424,Private room,2,18,2020-01-23,0.63,308,4887
7825,【2F】ASAKUSA AREA! 15MIN TO STN! MAX 8PP! 1LDK 47㎡!,183407445,Taito Ku,35.71971,139.80546,Entire home/apt,1,30,2020-03-07,1.72,181,18083
7826,1floor charter MAX 6 peoples (Nice hostel yotsugi),143824798,Katsushika Ku,35.7316,139.8358,Entire home/apt,1,27,2020-03-23,1.05,311,11937
7827,Direct to   Airport/Ginza/Ueno/Sensoji Temple,219973669,Edogawa Ku,35.74073,139.88675,Entire home/apt,1,14,2020-03-08,0.95,154,5025
7828,Otaku mecca japanese house,47520629,Nerima Ku,35.75845,139.5885,Entire home/apt,3,22,2020-03-01,1.72,85,6963
7829,[ADT2C] 2-min to Sta. Shinjuku!! 1K,342360419,Shinjuku Ku,35.7017,139.70812,Entire home/apt,2,32,2020-03-18,1.76,20,10957
7830,⭐︎【M2】東新宿駅から徒歩5分 wifi 最大2名OK!!  大久保 新宿駅15分,257875421,Shinjuku Ku,35.69782,139.7036,Entire home/apt,2,19,2020-02-24,1.58,163,7962
7831,A revitalizing stay in Tokyo ! Non-smorking Superior twin room,275205673,Ota Ku,35.55117,139.73897,Private room,1,0,,,41,20019
7832,At very Center of Shibuya! 3min to Shibuya St.,44033645,Shibuya Ku,35.65927,139.69603,Entire home/apt,2,61,2020-02-06,2.41,181,30089
7833,Direct Access Shinjuku/Shibuya/Ikebukuro/1min sta/free wifi,243436883,Toshima Ku,35.73462,139.69994,Entire home/apt,1,5,2020-02-17,0.99,179,49981
7834,Ikebukuro 3min walk/ Ikebukuro  center,43979015,Toshima Ku,35.73213,139.70705,Entire home/apt,1,0,,,358,11715
7835,2 min to station★Asakusa&Skytree★Free wifi 402,308439638,Sumida Ku,35.708079999999995,139.80608,Entire home/apt,1,44,2020-02-21,2.16,332,9704
7836,Good location!Japanese style house★Ueno area,213704055,Taito Ku,35.720009999999995,139.78367,Entire home/apt,2,1,2020-02-22,0.45,86,11960
7837,SHINJYUKU kabukicho @ wifi,158914995,Shinjuku Ku,35.69829,139.70383,Entire home/apt,2,48,2019-12-29,0.86,164,10120
7838,⭐️ Private House MAX 7⭐️2 stop from SHIBUYA,192671656,Setagaya Ku,35.63994,139.66615,Entire home/apt,1,9,2020-04-20,1.93,90,11993
7839,HOYO東京Shibuya#302+WiFi/10min from Shibuya Station,125301307,Shibuya Ku,35.65712,139.69453,Entire home/apt,2,12,2020-04-08,0.87,0,12908
7840,"Shinjuku Urban Flat 101, 2mins walk to station",217141872,Shibuya Ku,35.691109999999995,139.68334,Entire home/apt,2,33,2019-12-30,0.96,233,7124
7841,★AirportDirect★walk8min/7ppl/FreeWifi/CozyRoom!,222493012,Minato Ku,35.64114,139.73856999999998,Entire home/apt,1,1,2020-02-21,0.43,83,13989
7842,RUMa INN Rokugoudote ☆Free Wifi,223093998,Ota Ku,35.54099,139.70638,Private room,1,0,,,247,3869
7843,"★Good location in Asakusa★Large room,MAX16people",205906665,Taito Ku,35.71437,139.79201,Entire home/apt,2,12,2020-02-16,2.11,0,20090
7844,"6mins to Akihabara sta, Cozy&Sunny&New hotel room",296387687,Chiyoda Ku,35.70066,139.77133,Private room,1,64,2020-03-27,3.13,0,11444
7845,日暮里  榻榻米(15天起租),112112010,Arakawa Ku,35.73061,139.77483,Entire home/apt,15,0,,,365,7993
7846,(New)near Shinjuku/Shibuya 1F room,56131353,Shibuya Ku,35.684,139.68334,Private room,2,4,2020-03-13,0.37,68,6832
7847,Asakusa Area;subway  4 mins . Free wifi. 淺草区,44129333,Taito Ku,35.70986,139.78838000000002,Entire home/apt,3,50,2020-03-19,2.07,72,10200
7848,CITAN Hostel Large King Double Room,51875242,Chuo Ku,35.69078,139.78161,Private room,1,16,2019-11-13,0.71,174,10996
7849,Private room! 5min walking to TSUKIJI station 4-2t,260508434,Chuo Ku,35.66949,139.778,Entire home/apt,1,16,2020-01-10,0.79,364,99981
7850,[Shinjuku]Brand new total 2nd floors  ★ 1min sta ★,304031045,Shinjuku Ku,35.71646,139.68837,Entire home/apt,2,1,2020-02-21,0.44,98,37942
7851,Airport Direct#Skytree&Asakusa#freeWi-Fi#Max5#40㎡,205640746,Sumida Ku,35.717209999999994,139.81139,Entire home/apt,2,54,2020-04-17,3.05,223,10116
7852,"駒込駅3★NEW★Komagome Sta,near Ikebukuro",321435814,Toshima Ku,35.73514,139.74988000000002,Private room,1,21,2020-03-13,2.09,176,13970
7853,浅草702  東京浅草寺徒歩2分 Asakusa Sensoji Sky tree,178158779,Taito Ku,35.71658,139.79965,Entire home/apt,2,33,2020-03-16,2.11,86,15219
7854,301★5Beds/3min Shinjuku★Free wifi/long discount,314600554,Shinjuku Ku,35.691340000000004,139.7246,Entire home/apt,2,55,2019-11-12,2.7,216,12334
7855,Elegant modern apartment 1 min to station#101,174504697,Shinjuku Ku,35.69765,139.7081,Entire home/apt,14,0,,,141,3235
7856,【期間限定価格】Japanese style house★ 家族､友達､ｶｯﾌﾟﾙでの贅沢なひとときを,47345218,Taito Ku,35.71718,139.79133000000002,Entire home/apt,1,0,,,64,34949
7857,一叶轩 東京民宿 One-Leaf House 免费WiFi离车站5分钟 成田机场和羽田机场巴士直达,141617568,Edogawa Ku,35.6858,139.87801000000002,Private room,1,1,2020-01-26,0.32,147,11652
7858,"near asakusa,akihabara MAX 4 PPL FREE POCKET WIFI",178965087,Sumida Ku,35.70194,139.81333,Entire home/apt,1,0,,,0,5840
7859,"Skytree night view! Close to Asakusa,Ueno #E72",316042033,Arakawa Ku,35.74593,139.7839,Private room,1,3,2018-08-04,0.13,133,14779
7860,New bldg! Easy access in Tokyo! Max5+wifi! #2,47383688,Sumida Ku,35.70524,139.81384,Entire home/apt,1,77,2020-04-03,3.73,270,13981
7861,BRAND NEW COZY APARTMENT! JR LINE-Near Asakusa! #3,39017078,Sumida Ku,35.70943,139.83663,Entire home/apt,3,1,2020-01-08,0.27,270,9953
7862,"203NewOpen! Ikebukuro9min, Shinjuku12min赤羽新房源年底前七折",334156234,Kita Ku,35.77087,139.71213,Entire home/apt,30,40,2020-02-18,2.14,26,5028
7863,Room103 Ikebukuro is 5 min by train,220164330,Kita Ku,35.75788,139.72153,Private room,4,40,2019-07-16,0.68,89,2070
7864,Asakusa/Ueno/ 6min to Iriya sta./6ppl/WiFi#kin202,37525225,Taito Ku,35.72144,139.78983,Entire home/apt,2,46,2020-03-10,3.44,364,11989
7865,Akihabara 4 Single bed ! Wide and Comfotable !,342112179,Chiyoda Ku,35.69658,139.77172,Private room,1,85,2019-12-31,3.82,86,21356
7866,Comfortable apartment room one stop from Shibuya!,142907003,Setagaya Ku,35.64959,139.68337,Entire home/apt,2,0,,,61,11034
7867,R502) Shinjuku(Kagurazaka) *FREE WIFI*,203690845,Shinjuku Ku,35.698370000000004,139.73279,Private room,1,19,2020-01-09,1.22,333,9724
7868,Hideout in Shinjuku! 5min to Station,99451453,Shinjuku Ku,35.69751,139.71253000000002,Entire home/apt,1,43,2020-04-25,2.35,79,49805
7869,10㎡ Convenient Private Bath 1min Ikebukuro C1 EXIT,222669081,Toshima Ku,35.73292,139.70546000000002,Entire home/apt,1,24,2019-12-22,1.06,365,7660
7870,"SHIBUYA Crossing, Spacious Apt. 401, Pocket Wi-Fi",252933301,Shibuya Ku,35.65958,139.69689,Entire home/apt,4,210,2020-03-09,4.14,61,11062
7871,ShibuyaSt.4minTra/Max3/Portable Wifi/1bicycle/MUJI,222226392,Setagaya Ku,35.641690000000004,139.66493,Entire home/apt,30,41,2019-11-08,1.82,104,5932
7872,Shinjuku roomG&R101☆2min Metro/12min JR☆Free Wi-Fi,113319369,Shinjuku Ku,35.70141,139.73561,Entire home/apt,1,0,,,364,13439
7873,SHITARA HOUSE dormitory C,316273494,Katsushika Ku,35.74687,139.83086,Shared room,1,0,,,0,3962
7874,★位置优越★步行8分钟打卡东京地标——晴空塔/全新极简装修/独立卫浴干湿分离【宅东横川2★201】,291201242,Sumida Ku,35.70618,139.81441999999998,Entire home/apt,1,9,2020-02-21,1.54,241,11900
7875,Arrive directly to  haneda  and narita airport,337605600,Katsushika Ku,35.74877,139.85254,Entire home/apt,1,36,2020-03-15,2.75,341,23948
7876,田端王子酒店 Twin Room,106357825,Kita Ku,35.73917,139.76806000000002,Private room,1,0,,,259,11976
7877,FreeWi-Fi!SKYTree View!ｳｫｰｷﾝｸﾞ･ﾗﾝﾆﾝｸﾞ好きには最高!浅草･押上,311940633,Taito Ku,35.7236,139.80515,Entire home/apt,1,30,2019-07-19,1.35,0,17930
7878,朧月苑303/IKEBUKURO/SINJUKU/FREE WIFI/MAX5 GUESTS,122813663,Toshima Ku,35.72506,139.69111999999998,Entire home/apt,1,11,2020-04-11,1.61,125,10015
7879,"New! Hotel Quality, Ginza area·5min to stn#Max3",229627088,Chuo Ku,35.673140000000004,139.77279,Entire home/apt,2,15,2020-04-11,2.57,44,18895
7880,58sqm/49 min from NRT#H01,32575084,Arakawa Ku,35.73246,139.76172,Entire home/apt,2,80,2020-01-21,1.56,181,8896
7881,"BRAND NEW, LUXURIOUS, QUIET, 7 MINUTES TO STATION",40200307,Shinjuku Ku,35.70211,139.70542,Entire home/apt,3,93,2020-04-23,2.49,134,18194
7882,"★New Open ★Big House near Asakusa, Ueno",51187340,Katsushika Ku,35.74928,139.83852,Entire home/apt,1,81,2020-03-14,2.86,347,18830
7883,"5min AKIHABARA, 10min ASAKUSA! 4BEDS PRIVATE/4B",186681429,Sumida Ku,35.69548,139.79573,Private room,1,3,2020-03-06,0.14,169,17943
7884,super convenient with Ikebukuro one station away,207899022,Toshima Ku,35.74183,139.71996,Private room,3,30,2019-05-09,0.78,58,3021
7885,"#2C代々木10分新宿12分渋谷原宿好ｱｸｾｽ,ﾎｰﾑﾙｰﾀｰ完備で快適STAY,長期滞在歓迎",51713808,Shibuya Ku,35.68323,139.69436000000002,Entire home/apt,2,17,2019-11-29,1.53,0,8952
7886,"★BIG HOUSE★All-you can use 3 floor.MAX19p,5 toilet",205906665,Taito Ku,35.71585,139.79395,Entire home/apt,2,10,2020-02-22,1.78,0,19880
7887,FreeWi-Fi◆Close to Minamisenju Station◆Single room,200349143,Taito Ku,35.72542,139.80052,Hotel room,1,9,2020-04-08,1.64,63,4388
7888,"QY31 JR Train station 5-min walk, airport directly",25523994,Taito Ku,35.69821,139.78249,Entire home/apt,1,0,,,179,7016
7889,Completely Private Room! In The Heart Of Tokyo!,63292658,Shinjuku Ku,35.69308,139.73556000000002,Private room,2,40,2019-11-28,1.35,91,8059
7890,Japanese Style TATAMI/Free WiFi in Shinjuku P,50089061,Shinjuku Ku,35.70232,139.69555,Entire home/apt,1,33,2019-11-22,2.04,75,2704
7891,1min to Asakusa/7mins to Station/freewifi/BC202,147413392,Taito Ku,35.70418,139.7847,Entire home/apt,1,1,2020-04-12,1.0,114,50148
7892,5mins to Nippori. Shinjuku/Airport direct access,262399431,Arakawa Ku,35.730059999999995,139.77857,Entire home/apt,1,11,2020-03-09,1.67,91,8089
